src,trg,usage_count,forwarded_satoshis
02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f,038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,1,10000
02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f,03a6f9139dafd65a9ea12abeb0d11a46301b116992fef4f8064f0d1d415e14736e,1,10000
02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
027388b2266aaf4d98dd54026e1f3d01dab3c5734debf57188442e84fe9bc9f7b5,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,1,10000
0273bc69bf6028789b0dff54ba78c36f846c455319ef3834d5a353a379fa4c34d2,03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,1,10000
0273d2a39127fd9e8b9139c1406ec8bb43cebddf66e5cf20bfdd20d827c2144d96,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,1,10000
02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,024e7199e4119154270f8b2b368049ac19cee71c2258bb722fb2d02d5151415647,1,10000
02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,032e04b67641c00444af1d83145c0b63bac8316a6afb8fec0f87938295ed8bb129,1,10000
02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
02755b050a59a834753d0362d805f009e481cacf795c743c72b3d42db2b5cfd144,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,1,10000
02769550ede3eb65c2780bea31037f078755f43c86715e111f9d5a8633d4e34635,02b414e4e29a685b8699152be47a0420fa3c8ab59629d2da2d6c0a95c582636350,1,10000
0276a31defb82997290f3a530caf3c3f2217ace6f67ad4af285d6b870d68af1708,020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,1,10000
0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,1,10000
0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,1,10000
0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,024187a7a31ddb448b6bc118f31c4ea25e87cb3403d6274d735ead4872d8473171,1,10000
0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,1,10000
0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,1,10000
0279213a94ab9a2077377a4851c740da4b32fd8786d9d070b0454fc15a71e14afe,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,1,10000
0279213a94ab9a2077377a4851c740da4b32fd8786d9d070b0454fc15a71e14afe,03780bc0d405f8e9695a4474a03ed3314d761cfa3baf3ea8351c025d66399f969d,1,10000
0279ad04d636e60aaac1b63d576ba6d099d26367f846dc1060b0b923947c922551,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02059220fa2153fb6d7768d7d67c6b86f441f83b7046aea492f2018f7b800edfa9,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,0264c1c5c416b481f4dfdc9b2fbfc7b56008461399fd3ee009dd677fd4d11a551f,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,026d5cd23df6f44002ea3ae4c22b6ee68b7907bbbfc00194e59f0396f5232b276f,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02817b542a91ae0b4b29b12f47954ba929d969c9d42f096a9b173da7c2b498f97d,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,0297bab0d86a08db807102f4e79e5639eb44dcfc914476051fb3e4057ae6772d00,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02d5464b79792b7d6e8a10ab0e6238010f27d4e5ba076e7354411f4705559957e3,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02dce7cacb2827e75b31ea694045c3736a234d629483cfc43eb7d9088c89e0c803,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02e5067afb7be9470214acc10d7b3ebc39e84cd7de57d86cc3598514fa6d821229,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02e6df9231753bf114551a5549da8d72ce8861e65310776b0a7b549bca4e51c16d,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,030043d0a2cfb69d80867094eb030f8abde7a5dc36e1a0faece73e614cf779bde8,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,031f8400b123834edd5736de9aac14ec0d77c11bff27f5a6eb0da5f6ce66ef0975,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,036047db935a1c7c35089ba964aacb8c72a725d0e88d7fd1769dcaec7c3e71265e,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,0388a2cd707ac944a2b0c8adbf67c4a313d24b6dc2ab2baba842f9a9eecf925131,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,039044f8cc91c1069f1747fe237fe0e1d626abee240eaaf3f9b21b99fd9c8231c7,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f,1,10000
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,03f2d334ab70d50623c889400941dc80874f38498e7d09029af0f701d7089aa516,1,10000
027af98624687e3f6a51683344852d9eb122a51f49477434fe7392d1cadcf50539,02c69a0b4cb468660348d6d457d9212563ad08fb94d424395da6796fb74a13f276,1,10000
027af98624687e3f6a51683344852d9eb122a51f49477434fe7392d1cadcf50539,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
027af98624687e3f6a51683344852d9eb122a51f49477434fe7392d1cadcf50539,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,1,10000
027b3aa2ddff87263f202275e4ba62cec4590b3f2b84484ff50fa442d1ef8e9d6b,02065e25c272203440b66ea0ba66601d1248564554d0a68472b82511af54288120,1,10000
027bb5147c0d060f3a13436c75c47a98514201a1a846a2e0479e079b0ac6a7ff79,02964c50e89786896df7e5d10d7bb6995b0bbdaf891ff24fbcc52b75aae544e514,1,10000
027c3abc90a51617fb9cf5162c2fedfd9832c620ef82b54e413e9ce0f892dabb0d,022536987e692b002191fc9f97638f1b27f5ef65488cb64fe85af2c89727ef0b9f,1,10000
027c3abc90a51617fb9cf5162c2fedfd9832c620ef82b54e413e9ce0f892dabb0d,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,1,10000
027c3abc90a51617fb9cf5162c2fedfd9832c620ef82b54e413e9ce0f892dabb0d,03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,1,10000
027c3abc90a51617fb9cf5162c2fedfd9832c620ef82b54e413e9ce0f892dabb0d,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,1,10000
027c3b1cc5a649d5f6f7be2d591e34c37dc146fbed54d7f4c85898f9330107fe1c,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
027c76c7ee1f129727e5bda41968fc4d6a14de557974acb74a4050675dc5f2ab7e,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,1,10000
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,02c287d1be9c9fa13d4ded0b0432b7e2367b1b20d822ab76546c4bb67cac1bc6e1,1,10000
027e8a9c0afcf99078d71b97fd53d53968ac376f9e1320337e352269c8bcc42b61,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
027ec64ca60f1ed7e740b140104af57b2627207861342154ee554da96d00ae11f6,02527dc14bac8d8c959e9ac208813b6df5bc278da5d6f1cdf74f6bdd23aab1ea71,1,10000
027ec64ca60f1ed7e740b140104af57b2627207861342154ee554da96d00ae11f6,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
0280247f88e7519c1839cc4a04f0db58b7455b4ebb40236fba9da11a8c9076f0a4,023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,1,10000
0280247f88e7519c1839cc4a04f0db58b7455b4ebb40236fba9da11a8c9076f0a4,034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,1,10000
028030ac23016a493a4db588864d4a9590effd4f72ccdaf5f31b2f0d27ddd04d25,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,1,10000
0280b0e3a491b09712b5d8293a974e5fc8465f2b88283a2abb070c8bc001dda32a,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
0280b0e3a491b09712b5d8293a974e5fc8465f2b88283a2abb070c8bc001dda32a,02da8d5a759ee9e4438da617cfdb61c87f723fb76c4b6371b877d0347abe953a4f,1,10000
028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,02204d982cc135990c82640f519c97e07f7000d50010d8726ef69c94e04b6aa1d1,1,10000
028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,028d67e0b5f3248496892f2a03d3df0d8c05ea81fb9a7d0c7e9f5774650bb2c216,1,10000
028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,02fc6c19bb82a18d28a4a2ce34a042e9d0fb8f278212bd75507409a5f70158fbc0,1,10000
028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,03728053580578793c83d47f235b187f513dcddda4135e7764f53e40c6d2adea69,1,10000
028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,03c0a04ca63b5ee4365393b69cb364a46a8b8d202a491802ef1a7981adac3e0f16,1,10000
028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,03c4bb19c3a388d790968328b0f0d187a1a28597d3ad082200a47baadfdb6aee8d,1,10000
0283065d6d5b1fbeaa1f21e62755b4b834c4fabd2765d9522f5a79ec216fec3013,037667a61f11bdfd28a04c8c2031c388ff8cc52d00a87e62910bf03e1667312d64,1,10000
028328d02efc71d11d9f3db10e3be0689a8d7742fb2e8c0dd2754ef2815601bdaa,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
0283c1adbe3f7953fc20a452e8123d353aff2f19fde8f4e4a68cf0fe76dad7f99f,02425af7b5f27f324bd3312bc19b58ef9dd40a6a7cac581b70e0cb2f3e31ae77a6,1,10000
0284d8dfe38b2f8cd978c3e8794250a9722b15a4c2d8c98ee24f34494b2bdcdfd6,024844abb8efc3262539fffb66cbb46282324894212a13bb5b4c7cae96744e5a97,1,10000
0285320fd498305570792665e689d6e8ca2584aa6eefec8a3b006d855b581c9819,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
0285320fd498305570792665e689d6e8ca2584aa6eefec8a3b006d855b581c9819,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
02855fed8520257d2b29ea8daa0139d4e3910febfbe817207f3158423770db2dab,03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,1,10000
02859fd5a4072a96f675a8273fdfddc9a07c72278c6a90f54bdf95fe650c61cc9f,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
0285b4605b60161158f653123f0ea008fd1d3b4f8ee5313c27168e12d56beb4ef7,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,1,10000
02862de4eeb24594052ca26c0188133f89d172edad1bc5b59e740af3764c89aaf3,036d293ee276b354e153da13c60b7df632119c380d163eda73fdba944d2f9cd847,1,10000
028686d520cfdc8f7d234e879ea6fc7a963009afbcdafd0c40387e1cacfa1173ea,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
028736991912f0118418fe18714a5ee5f55532fdffdc241ba7c2fac631adac886a,03377f891367579d0cdfc2833bc323a1d01514eea40d48cce86d31e398223e0cb3,1,10000
028736991912f0118418fe18714a5ee5f55532fdffdc241ba7c2fac631adac886a,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,1,10000
0288674fb377d7f5ac97196cbd1d4d42a8ccb69e12d5651ea2a5017b0f6065f2e4,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,1,10000
0288674fb377d7f5ac97196cbd1d4d42a8ccb69e12d5651ea2a5017b0f6065f2e4,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
0288857f430273cf9ac50c55e38d9505d1dc9fc0ae14bf4fe4b3cdacc11ad1f8d8,02b60ffca21d6c5fb784c5e99d895c6cabfc467f1233da38c158accafe5ed4c859,1,10000
02894f48a1d5454700cdf879b0ea69285aa5ca2e4e387d8c68d92fddadfb7bbfa7,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
0289b175772f8f2d17dda83a08cba18bf1f0484019cf5abde7fa69acb9a52652f7,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,1,10000
028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,1,10000
028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,1,10000
028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,1,10000
028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,1,10000
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,1,10000
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,1,10000
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,1,10000
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,02c16cca44562b590dd279c942200bdccfd4f990c3a69fad620c10ef2f8228eaff,1,10000
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
028b2c9ed9427b31db21ed75eac119b040cf3e9bdbfaa378cde8561cf1274b4228,030043d0a2cfb69d80867094eb030f8abde7a5dc36e1a0faece73e614cf779bde8,1,10000
028b2c9ed9427b31db21ed75eac119b040cf3e9bdbfaa378cde8561cf1274b4228,03c492f46d8e0a6256bb9c5c42f2aed24717f70a3f39e0961419dee511688e3110,1,10000
028b2c9ed9427b31db21ed75eac119b040cf3e9bdbfaa378cde8561cf1274b4228,03f456e8c3479654da4498b64c1aa80656a33561d52f3444f5930f5c4a410a6fb6,1,10000
028b3ba3aa14be49e5096758c2b062114251eafd9a3dec502c64f3f079322672cb,03077fb48968df38f9decd91c5f4e100c093cbd6d848c2d541f5d1b454db653760,1,10000
028b3ba3aa14be49e5096758c2b062114251eafd9a3dec502c64f3f079322672cb,03b9bbc899b028a4c29b3fe17a7b382d64e3a8fc768f9ea91bdd8c4bc6ab4c7589,1,10000
028be4f9b21744de7ec537d2b0be287130c0f764b6f0d7b960cc8f37a31becd077,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,1,10000
028c431777d25c781fb0dd0c2d8d92778c543ed6b935828eb1225ea9a7f7855c9a,039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,1,10000
028d726654e856f07512625f2471464d93bbc5e406fd3649a83da7849b84866423,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,1,10000
028d7b9a15f7f45f9116a6b6f1f820ffc38b3b4323e109fdcf7e04ecd12f1db7a0,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,02368951159b28b9bb2923f4d1b265856e559586f79575298385d5b228cc5757f9,1,10000
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,0238107198ba9e0e5fd5a0c67eac88e3633072885397c5925205891f8985e52078,1,10000
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,1,10000
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,029993966bb906e203a79075775c4f6edffa71132ca89c8c6a0dec65e3e44489da,1,10000
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,02ee8c40b64c2bd14bba4a7a7a80b06065f3a683b2f02b9580be5e8bffe201beda,1,10000
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,1,10000
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,1,10000
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,1,10000
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7,1,10000
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,1,10000
028e577685f008325439568fdd220e8e2220c3b5c2828089039d9b3edd1a8ef6cd,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
028e64ab13ca77556ea41dd70dfdbb33e1d14031b4d6685363aa75f713abb22a91,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
028e64ab13ca77556ea41dd70dfdbb33e1d14031b4d6685363aa75f713abb22a91,03021c5f5f57322740e4ee6936452add19dc7ea7ccf90635f95119ab82a62ae268,1,10000
028f7a1b624f622f89430f7c0f38acb7e41e4f64c6735852b035097a327e5637e4,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
028f7a1b624f622f89430f7c0f38acb7e41e4f64c6735852b035097a327e5637e4,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,1,10000
028ff87c9ad3f2889f69bed50048e15b2df9174aa248bb757f7a2726577e3a7031,023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,1,10000
0290fb6ecd5865f7a973e1d48ffbc2612f80f6a2defbd6a188928bd0492bc2847e,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,1,10000
0290fb6ecd5865f7a973e1d48ffbc2612f80f6a2defbd6a188928bd0492bc2847e,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,1,10000
02911515d46e371eacb87dbd5f513b03ab23031d17c3668293a8cca5369072dbea,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
02911515d46e371eacb87dbd5f513b03ab23031d17c3668293a8cca5369072dbea,0323d59673aa265646462e828729e6cdfce137ab74e7800acccd21bacf6c7a9d7a,1,10000
02911515d46e371eacb87dbd5f513b03ab23031d17c3668293a8cca5369072dbea,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
0291831e0f2e8d48b2b76fd0624845c4457ddd2bbef2a1379cbf3724aaff59ef4e,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,1,10000
0291831e0f2e8d48b2b76fd0624845c4457ddd2bbef2a1379cbf3724aaff59ef4e,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
0291831e0f2e8d48b2b76fd0624845c4457ddd2bbef2a1379cbf3724aaff59ef4e,0346c84a15d0ac1d724f64cbaf3726fbaa33e6c95d15abd513c1767b9945884fd6,1,10000
029261ad791adfc701a7fce4117554bd6b0b773eb7e70ffd40f59c613a5d0671a8,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,1,10000
02927ab17049257f50d909d760bebc80ccc267edfcc1346430a04de9e569b1e190,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
0292e8060da527f77be1db34a2a9f0b0baf158094e7424970806d5c9f90f4db312,020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,1,10000
0292e8060da527f77be1db34a2a9f0b0baf158094e7424970806d5c9f90f4db312,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,1,10000
0292e8060da527f77be1db34a2a9f0b0baf158094e7424970806d5c9f90f4db312,02ebf94d3ce6de6ee35f8aa361b36c07587a9cfce6db9df7d9876dea2fc55abe19,1,10000
0292e8060da527f77be1db34a2a9f0b0baf158094e7424970806d5c9f90f4db312,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1,10000
02964c50e89786896df7e5d10d7bb6995b0bbdaf891ff24fbcc52b75aae544e514,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1,10000
02964c50e89786896df7e5d10d7bb6995b0bbdaf891ff24fbcc52b75aae544e514,037584aa529af342287a0f91427df19f497925b93f9e1a73c48af2fe5cd16a1542,1,10000
02968175b4b2040feda8a0de90fd0310085ea85455c15ec85012f33e135dc31395,0290d863a9a022435f1794742167425dc660cfae87dc26999f2adb773c990e8a69,1,10000
0298ce3e97fdbe3169c8f702b5d9575e3358fe43765224dbf4406a56a9fb28b581,0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,1,10000
0299120e3491a2f0b0f80f407eba0914477468bc121bb3641ada57895a7727da80,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1,10000
0299120e3491a2f0b0f80f407eba0914477468bc121bb3641ada57895a7727da80,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,1,10000
029a06f84c9bfddcf4dca173a4d1a540e6ce7f75cc7d1dde9fd5a70d80c504da07,0232dfb488b67c20883a1dbf32aa0b65f326cbc0cd6cef424db7acfb7f514aff0d,1,10000
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,1,10000
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,1,10000
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,023b4e566713e08adadbd918e165f65fb8e1b227b4d41f4bf07603b46fb3cc35fc,1,10000
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,1,10000
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,1,10000
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,1,10000
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,03551b474fc05ee3196fc141a886b1f141d0b1405171de86e5d17cf7a8ae2c48ba,1,10000
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,036c96deeb4518d1945adc879dfd158c0cc8a6acd74b2a76b61968725fa74e19c4,1,10000
