pair_rank,node_a,node_b,pair_edge_betweenness,directions_present,aggregated_capacity
10607,031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,2.8584856936189414e-05,2,9000000
10608,03951932350ae00fd0979d7c6b17864b3216203321c4103ed987cd5c652a605b1c,03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,2.8584806574174007e-05,2,9000000
10609,032c6b30d84a7fe254537ec1c00f18775fc6dd1d1de1e305b5a980a4c0d6a8e35d,03a7daef60143b48b44769ff0daebcbd1796ca49d346bab7617ced5754e5b5240e,2.858220463814814e-05,2,2000000
10610,02a5a95669adcb170dc85a70eef8bdd3e60b459d83bb47b6aac3e17c58faffc919,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,2.8571220862778663e-05,2,16777215
10611,02ae3c06f6db6a87ea874ef7ba86c87ab0041eabf6d8be0594582505b1fd5d7ee8,032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,2.8568704935289166e-05,2,9000000
10612,02e1fe499a58774d8d23b187f06c28eb4a5fe9f426e2da99034b448262d62a6b19,03e50492eab4107a773141bb419e107bda3de3d55652e6e1a41225f06a0bbf2d56,2.856122565622408e-05,2,1060000
10613,0240bf3e5a367dd89552c4a520366f904f5f58bd380c79d47d4a3c3f09df59c771,03f9d34e9a5564064730e76b2566b8185725fe5143dda6bdc35ba940687f9c980b,2.8559115217646366e-05,2,100000
10614,0251b2c9d22f3621f27188d8236db84d9fd84d42adac063b2633744638b81f34ac,0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,2.8558423794592667e-05,2,100000
10615,03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,03e24db0341fff731e24aeb0492e54510d1392d21d121a51e644ac5797300d495f,2.8552410329259598e-05,2,500000
10616,0346b0f7d0a03791392036c5ac20c7b73dd4e4c0b207b62da24444cb37631f27d4,03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,2.854649309815155e-05,2,421100
10617,0331b1068db83bbcc3057ce11a0a5314e817d541de6d3bdba9710541932dd41095,03f02d965aea25de84613ad2be36573d2bd8c6d6dd47d9a516d233098c281d3ae7,2.853333868372295e-05,2,400000
10618,02fcc4b0a87749b022f05568d5ef893b7893bcbaa99276bbbb55d9e9abc1bdced0,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,2.8530206777180295e-05,1,2000000
10619,02d538902fada60a1ab963116cf257a910fb57c0f22c9756526867a8965325a275,031a1d89bae752c071fcdac24ecc00059a4fbb583ed15003d09aa94c8fd6242af3,2.852457128375084e-05,2,100000
10620,031de60d9f2aa1356f43a3452197d48a0987ae57b1ab8bc08c196d1348050c3090,03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,2.8512351379228496e-05,2,800000
10621,0279f930a60afe43131fd3328ff4a9c55293254c328f45e76695c1ab9b3c5a68b2,02aaaacf06de5c658fd1544301fe9e41670d079e942382d584db9a372d504b72be,2.851212184601727e-05,2,34988
10622,0223390bea8aa598442d056ace37c07e7364da1341b3681c371f6619b2879c0af2,03c5b05c93a3d143832541be02e655922196e01b3e7492d9bc1c27e3a9aef841c9,2.851113149165928e-05,1,600000
10623,02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,2.850688226325704e-05,2,21777215
10624,02e5353624ec2180f6fd1b584dea493b91f982764db8e2cf520a0f1d18cf0f9d7e,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,2.8503831978894996e-05,1,2500000
10625,03525a26e79adf5793bb9e2747ea7d0d925bf8157362148f3b5da6e1c855be07bf,03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,2.8499797559758287e-05,1,1044000
10626,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,029bfd026df87bdd7820a0bdb3faec20210f03faf5cf47d0b45b1c2da41adda785,2.84989921377307e-05,1,1000000
10627,02480676e5bda7b6c902e316c5c57b14cb7a855c287dc927f8c42abba503d64bff,03e50492eab4107a773141bb419e107bda3de3d55652e6e1a41225f06a0bbf2d56,2.849679435829691e-05,2,4499000
10628,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,03e1c1c6a49d4045a015cd1c2d2da3b8c0acc1e15f7d391230a8211d066a6dbf7c,2.8493445319793414e-05,2,110905
10629,020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,03440b50d61eac3524b6d43fbc5c62552111bf35c840574a797449f339a547aa5e,2.8489031133224272e-05,1,58000
10630,022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,0353033ab063a1980a0b92e204436c0ce0419a5bf531296a23e133924e9cc7e457,2.8485450742209598e-05,1,16777215
10631,02b8db36a01866d78cba98109886495f3c13c4b3668a8328b582a0c4fa460b4e8d,0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf,2.8485360705453115e-05,2,22696
10632,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,03b38f5fb693ae96fda9533c7ba45840c0afc4390544223a18dd676d858bfd5b15,2.8481293746135862e-05,2,50000
10633,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,02fd98ebd4cbedd1317d629d62d192cf943f0134c61464de48f1e232d861de4ef9,2.848046624711743e-05,2,20000
10634,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,03f06a297a3463f0f23cffa33b8663d7909c7d63f2e1e45fb1285076e89f194d30,2.8478982168468436e-05,1,1000000
10635,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,034282d9e7c7e9b46a95f4f4a11cbe805b168f43fc2a49b86d42af060947795618,2.8476477453688832e-05,2,100000
10636,022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,2.847423569259108e-05,2,9000000
10637,03012a23c769decc4fb40a92d5300692b576cb8dc887072580638b97911742554c,03beddc8adbf7d56a7da15cdaf95d97b24d07088c3571b421c0e6f9d551a210342,2.8466057727854216e-05,2,1000000
10638,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,027be164a1ce7cca51a9fbfa2ce7d833dee7ee18827f4121e84e8132a2bd782418,2.8464685214013182e-05,2,899999
10639,026c91b8f7381c5a035a50888a7d3bb8334bad17756ed6054c06d880dc5aaa26c1,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,2.8462374226621242e-05,2,1200000
10640,0214041761821afc171b6907ee9ba36cb86307c3454305137b94a23fd81fcb4089,03f50df8751783adc19c3e9aca77aa17653df22f41e9e3d5d8d36cf75b0a0fe154,2.8455600736175693e-05,1,478480
10641,0265e5791c617b6e1dfe04137e71c0c959201592bd7fe3f1bb085c35595b72646c,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,2.844691005231624e-05,2,300000
10642,03634bda49c9c42afd876d8288802942c49e58fbec3844ff54b46143bfcb6cdfaf,038bdb5538a4e415c42f8fb09750729752c1a1800d321f4bb056a9f582569fbf8e,2.8445841922201328e-05,2,1000000
10643,0205823109f3d6e1ac5f3e5ab41ab88bf463ffa7b59a81d07d8b688fb737e11955,02871f2d2a39d4250ae06cc90e7d21035f13e1cdb14716df79f290267c1a969772,2.8439637385334884e-05,2,811386
10644,03edff7c20fa201fa8abc6e474411ce8c502b5036a53855b17a2a786ab08a3df6d,03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,2.843419938479402e-05,2,399972
10645,03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,03f053ca7ef3ef5275451465b36c3881b1b28745b976937934410dc1fa6913f1e4,2.8430405384104558e-05,1,2500000
10646,028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,02d558babbb875e3b4d2e43ef02ea6bf713722523ab52d77f6604ba9183013aae4,2.8423681159802013e-05,2,4919367
10647,0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,0396cbb6ad2d46c372693ad375e2b1cb22c5b83046b712cfb37319ae3d26548193,2.8411396808021716e-05,1,9000000
10648,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,036c4f89a5e99775c6df2242032bc3a23a5a546392c3e3b6b8ae320dc59a54867e,2.8404458208568e-05,2,5000000
10649,02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,03a5927b64b1ea8657d5b770d61a3e2d0554fdb5d568773e0d6a92907913ca21f6,2.8375674439108062e-05,2,1800000
10650,02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,02dc523b9db431de52d7adb79cf81dd3d780002f4ce952706053edc9da30d9b9f7,2.837055172872409e-05,2,9000000
10651,02f24b1e34fd87719377d6aa74864988e23d7b0c80dc6a631f7afd3979fb09949e,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,2.8367222409998047e-05,2,900000
10652,032c4b954f0f171b694b5e8e8323589e54196b48cf2efc27692513a360cb11d76f,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,2.8365029313909255e-05,2,2000000
10653,02c4740396838630be432a8ded1ff83f88bf01e78de892276d706eff3ef3736158,039bcf7778ad7b14cf5974cd2705b06a58a8bbf564ca1df4791100f81104716624,2.835780933569502e-05,2,599728
10654,0303a49b5a91f2ee58f7fe539fa026e0e87d84fcf4d3fc216531b72679c93a656a,0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f,2.83553895881172e-05,2,2000000
10655,022df3659d511f156e3ee91ef608a095ce3399234d374c7105356a36a904469372,02309f3556d51e9d855594762dcf68cb283fbfd7e48618b6cecb8cd90e2e34d8ad,2.835078119907318e-05,2,500000
10656,02ddc0e653386315299a8ca788c2e659f1ca6d96833c8abccdc7dcd84f4fad9700,0335f1fcbb62b9490d0b4007fa158669e42f08599149b2cc54ed1d36888737e6d7,2.834862355066292e-05,2,2000000
10657,035ee4232e84202c4c7a70f479beba74a424b7ee6235123400071844fa2efedd7e,03956050c4d153ef9bb8c265710e901deb2028428be8eb6012ea20a6b85274384d,2.8334066005147074e-05,2,100000
10658,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,03baa70886d9200af0ffbd3f9e18d96008331c858456b16e3a9b41e735c6208fef,2.833355093853385e-05,1,5000000
10659,03f78684b49e125d73c1801b3529f7d663f08ae7e1dd5db416fe69d9cb47b1c50f,03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,2.8333410898802255e-05,2,16847215
10660,0283183481c1421d43d591b0e330221e741ba41f0f846a5b482a37cff46b6998ec,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,2.832486494313716e-05,2,2000000
10661,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,02d776ab8db0f62572e0435a70a5f3f3b2ee803357cbef9f915720a9d377a71c6b,2.8313992629183427e-05,1,500000
10662,02a05b852ec22abda45de11ed16ad77b4ef2e8c61a1ae94f620fa74f18c1dba1fa,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,2.8303076205503035e-05,2,300000
10663,032241f9ccb929f38d3ebe3bfd83bdab0484218ca967580de624a4cdf53a45259f,035c0730794cb324eaf7a5e79e066ef54fe4c495f1fb54118ef9651f7fb1318198,2.828930647913082e-05,2,20000
10664,02d662ddf6e5db93b0f6bb2de8d3bb7cac0872bb9ef41740e3113e72c59315aa0a,032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,2.8284550611979905e-05,2,9000000
10665,02ccd31a1d5c35f873b7d7205d236d4e0f7cab201d9e76fed1db8db32a63a1732e,03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,2.828172000701556e-05,1,9000000
10666,02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,03e28223dc9b962d824c4a41dd6a2d178a72004594b87aa28cbfdf63e551fbef33,2.828144709396091e-05,2,4447046
10667,02047c886946e215d4b0c4496d6ad6c37da6e89d22676b15a561ac35a7759ca464,034a0fa8e6d83688f3e19c2bcb93fb9d6f366d6c937dbc3c744cb21db6e093958b,2.8261592704302013e-05,2,668422
10668,02c69a0b4cb468660348d6d457d9212563ad08fb94d424395da6796fb74a13f276,03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73,2.8257854045592792e-05,2,200000
10669,02be74034df42a6cefa7d204ac726393f07a2b2cac9cee07400056c3512b6c2271,032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,2.82578053091292e-05,2,9000000
10670,0227bf336b0b7f745cc77eefa802e70823e048bcf25fb1772320b8db1048370811,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,2.825478680086725e-05,2,2000000
10671,02396b9d8f298076c6d8fbaa2e0daf1178bf3a5a5623def9789aaef68602b0e524,035871bf664d4cca16afa25b06d9e9ff869e9d22887dd466c09b51d1bdcdc574c2,2.8254632523174118e-05,2,200000
10672,02065e25c272203440b66ea0ba66601d1248564554d0a68472b82511af54288120,02881a55acfe466dc3698abe31f412260edeff067cafac8d5c26213a7207f19930,2.824676687841277e-05,2,50000
10673,02ee8c40b64c2bd14bba4a7a7a80b06065f3a683b2f02b9580be5e8bffe201beda,03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,2.8241338663820464e-05,2,2001000
10674,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,039c4249e620202add3c61cccfb406d4d4e56900ceaae12b4d2d298ee3e4838852,2.823068980829038e-05,1,500002
10675,038b36a43c38f75cd15bb25394f1cd162f717df005585229182e62620db9d3f3ea,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,2.822116734739844e-05,1,600000
10676,02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,02d7ca7aae77a43a65a50cbf806cf7b43af2f89c1cf331f98a3415263fa2031368,2.8219505393131843e-05,2,2000000
10677,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,031ad20464c7ba506d8944dccfdd69620bf6b9c996e20bf29eda9b24e0714007a2,2.8218353877049998e-05,2,20000
10678,022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,2.8217877769407623e-05,2,9000000
10679,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,03a5fd566492a69f3653ca464c23d8678ec19634c440baa9a1366c9b39c89512cd,2.821663742929926e-05,1,313370
10680,0212864d59d5a902634c4a3186615446e9d56c17b14600f3b74fbabe3509aa707f,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,2.8215770689572084e-05,2,1000000
10681,02cda8c01b2303e91bec74c43093d5f1c4fd42a95671ae27bf853d7dfea9b78c06,03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,2.8214832068907923e-05,2,5365107
10682,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,02b289f93133eea9b2268ea62f2f0acdc8465aa0fdaa59f4120a961440dfec6d2f,2.8208030898224925e-05,1,100000
10683,02a9556ab0ce20a1e2292b684d620a3bfe4fccdd6e2a1799f753b57ffc783cd890,03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,2.8207247326481472e-05,2,9000000
10684,0246eaf6812013fb860306943f79a0e4fdc5971d5efaeb3cd58049545803bfb491,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,2.8205549692689606e-05,2,500000
10685,036fc14cbad100a63ce4c058561d470e045318b6e9659484abcb3176ed7f0acbce,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,2.820476806586469e-05,1,16777215
10686,02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,2.8203632541535153e-05,2,400000
10687,037002744f4cf194c71c58848d21d56f1ec4c7645cd2f48d830925ffa827d016b9,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,2.8201659106668888e-05,2,120000
10688,0267586e510d80fab314fbfa091f383b775646e7a87bc9ed8cd59bcded50405d6a,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,2.819761877703493e-05,2,16777215
10689,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,032a438e14dde2082aefd287d52664d3ac99c395a99d5e6a87f38778515fad75f7,2.819506853998689e-05,1,16777215
10690,02c0b38022846c6b6f45b30031859ac7c5fb0c67ec8ed5cce8409c4b438c267ffe,037db7ce71ef503ed0e45aacbd346f3b1af40122d1d0eeb52d574711bb9a5bcf5f,2.8174881094090353e-05,2,800000
10691,02309f3556d51e9d855594762dcf68cb283fbfd7e48618b6cecb8cd90e2e34d8ad,0388a2cd707ac944a2b0c8adbf67c4a313d24b6dc2ab2baba842f9a9eecf925131,2.817256954219338e-05,2,500000
10692,030a4f1cb85c463a4115b78900f0159192f033324c12c88aec931b16b27abe22ad,03b2312fa65b43b9ebc6d824af6ac0ad2cee7a490fd3a79af25f7a77bdd6f25c42,2.8166236053128475e-05,2,500000
10693,0225313f6c76ba1fff4bb1d67e6333eb6b514dc7af60346f585cc7dd9ed7cc13f4,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,2.8166217542568718e-05,1,2000000
10694,029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,02d7ca7aae77a43a65a50cbf806cf7b43af2f89c1cf331f98a3415263fa2031368,2.8160624770004796e-05,2,2000000
10695,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,2.815511708988865e-05,2,2000000
10696,02b80cabdf82638aac86948e4c06e82064f547768dcef977677b9ea931ea75bab5,03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,2.8153365774867012e-05,2,1500000
10697,032271efcb35188ef00e3f28469a2bb18b50a5f2f325bd130bdac341af24e9b5f0,0397b318c5e0d09b16e6229ec50744c8a7a8452b2d7c6d9855c826ff14b8fa8b27,2.8152967481548225e-05,1,100000
10698,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,0320a504eda3dcc99df461ee7e4a15224ac0f6caf35a9d35f333371dc69e4316db,2.814810587496691e-05,1,100000
10699,02f0c9ba2df10171326a77518f8f5f5708677efa0656f377e8256d71f8f8df433a,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,2.814774162360522e-05,2,9000000
10700,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,03d67f36c4f81789e2fe425028bacc96b199813eae426c517f589a45f1136c1fe5,2.8147547908146937e-05,2,20550
10701,028328d02efc71d11d9f3db10e3be0689a8d7742fb2e8c0dd2754ef2815601bdaa,030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,2.8145828471377068e-05,2,9000000
10702,0211cbea2df5af449b94c9c540c7d944d5be223981318598c57c673130fcd676f4,027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,2.814401028552084e-05,2,500000
10703,037172d2110c4148d6ed0c2790ec8be948458022425dced6794fede834be92af36,0394396e6e8cf8d9f91de4269dfd2e8416b93b91cae6139057c7283b463e4bfa31,2.8135964324220974e-05,2,20000
10704,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,2.813582161804693e-05,2,1499723
10705,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,02b2012cb48304468627c689917397805b571f4e72d46dcc60d243a6382f6d787b,2.8131266658428468e-05,1,346533
10706,0216006237022044d9bdb73ca51af267c5f67cf76095b4c6275f1162eb422fed68,0346bb024705fcda043ca6d39fa5767c7c60b240ceb9d95f8b72f906bd7ef15638,2.8131232406430904e-05,2,1318117
10707,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,038b36a43c38f75cd15bb25394f1cd162f717df005585229182e62620db9d3f3ea,2.813088616520016e-05,1,500002
10708,030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,035234dc0dec3f740fa09cdde583945a8c07102326b3e17faee97e7ea176b09ec7,2.8128965936011795e-05,2,9000000
10709,0234c548106512a0b93b2555d2638bc2fed3e6b091f75298383356258996230d92,025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,2.812771087026669e-05,2,1500000
10710,0256812a1cb2539a5500f3c1c20db5ed7626e3878a552e3356c032c7bec2b3060e,03f8ab9b7496be92ce370e0224661d5d2de80bca8f505d66f1226d0e6002007d2a,2.8117318713366525e-05,2,50000
10711,0271edb6a351758e5073d133e7ce7c8fcac73b47731a8d8fbcd1c1a1842641b468,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,2.8101159327099254e-05,2,500000
10712,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,03f02d965aea25de84613ad2be36573d2bd8c6d6dd47d9a516d233098c281d3ae7,2.8093979972306726e-05,2,1000000
10713,023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,029d50d59c78b81a39f4ca40b6bc9b89710542a31429b69aa075b91b587979205d,2.8087040877253348e-05,2,600000
10714,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,2.8080325120233584e-05,2,500000
10715,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,03d13612439b12fa96583ab294461e07837729769cb62d3e9f792a0a3dbb18f6d4,2.8079412419105912e-05,2,500002
10716,023ae7becd1f334e63afb62447315b5e993b990c1954971a15f6ade35f7c8b882b,02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96,2.807857177405245e-05,2,100000
10717,033ac2f9f7ff643c235cc247c521663924aff73b26b38118a6c6821460afcde1b3,03768e3e2e5d5ca567b0180af372eef987045a2bac3152eec1baa75499c81bd0fe,2.8067799183260836e-05,2,100000
10718,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,03c63e8146aba2eda617489e08ae0fbe08d54e686c0f296d697c33cd67de4acc08,2.8065581830703594e-05,2,9000000
10719,021779d56f6992431e959991a664d678a2f41054073adb48c5a351d791c9cb0781,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,2.8064495998312844e-05,2,600000
10720,020d98c2ccc70c6e19d445a55791cd0caa98049af479ae59bea2c65cdde9f61978,02df5ffe895c778e10f7742a6c5b8a0cefbe9465df58b92fadeb883752c8107c8f,2.8056987683869103e-05,2,200000
10721,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,02ccd31a1d5c35f873b7d7205d236d4e0f7cab201d9e76fed1db8db32a63a1732e,2.8055517827889683e-05,1,9000000
10722,024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,039d510570ab6e65fc8fb1f9ada5b63dc0f703a8d7dbde2fc11fb6f1e5810f6bbb,2.804844421149896e-05,2,9000000
10723,0374b3fd8c9d02d750c2563f6bbdb81fd72d97a3b5272a3df1072c713b6dbdb947,03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,2.8048067467888677e-05,2,9000000
10724,0291831e0f2e8d48b2b76fd0624845c4457ddd2bbef2a1379cbf3724aaff59ef4e,02a15d043069892b1f93bdf4bf0160447afd61f7f23548bf1c56d92fd9744281e6,2.804798562933321e-05,2,100000
10725,02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,2.8044980611124756e-05,2,1100000
10726,028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,2.8044005556142e-05,2,300000
10727,02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,02e68bac96db8f9db701cd314710a451dd29735e414099accce8ad5884b7979ed9,2.8039714217405172e-05,2,500000
10728,02ae3c06f6db6a87ea874ef7ba86c87ab0041eabf6d8be0594582505b1fd5d7ee8,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,2.802954112907943e-05,2,1000000
10729,032e42afae47fafc446608e34d42c4483179014a49aa409110108cb00617395910,037172d2110c4148d6ed0c2790ec8be948458022425dced6794fede834be92af36,2.8026527022701744e-05,2,100000
10730,0225313f6c76ba1fff4bb1d67e6333eb6b514dc7af60346f585cc7dd9ed7cc13f4,032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,2.8024427737169724e-05,1,420000
10731,02c39f43c8fbdcac05b62e92b9f144b9719de14f39e6714a6a67f67aa4872c67a7,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,2.801774424371044e-05,2,2000000
10732,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,03c75f96bad4a1a5fe687574a20b2a8b3f9f2a45d63b928f1fa0fb0d589365057f,2.801518525551949e-05,2,1000000
10733,022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,2.8015062568820996e-05,2,9000000
10734,03405f42490b333b4875e6a4185168fe3d0382e33a637cece699d23749c16cc148,03b1be68b8f564fe53f5456cf4bec901ba968fb72ed7291279ab0c87e0d22f1f49,2.801447842645322e-05,2,800000
10735,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,03e87fb724c13fcd99e94190479b36214ce9ce8ff45658b87f22fd816453b16598,2.8003601170797865e-05,1,2000000
10736,0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,2.7999818599035434e-05,2,2000000
10737,02e68bac96db8f9db701cd314710a451dd29735e414099accce8ad5884b7979ed9,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,2.7999469286249235e-05,2,500000
